,Origin_airport,Destination_airport,Origin_city,Destination_city,Passengers,Seats,Flights,Distance,Fly_date,Origin_population,Destination_population,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long,Empty_Seats,Available_Seat_Miles,Revenue_Passenger_Mile,Missed_Revenue_Miles,Avg_Seats_per_Flight
3482081,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4378,6870,229,89,2007-06,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2492,611430,389642,221788,30.0
3482082,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4209,7072,208,89,2007-09,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2863,629408,374601,254807,34.0
3482084,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",3957,6420,214,89,2007-11,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2463,571380,352173,219207,30.0
3482085,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4186,7020,234,89,2007-10,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2834,624780,372554,252226,30.0
3482086,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",5165,7260,242,89,2007-08,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2095,646140,459685,186455,30.0
3482088,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4722,7080,236,89,2007-05,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2358,630120,420258,209862,30.0
3482089,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4883,7412,218,89,2007-07,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2529,659668,434587,225081,34.0
3482090,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4232,6930,231,89,2007-01,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2698,616770,376648,240122,30.0
3482091,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4958,8296,244,89,2007-03,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,3338,738344,441262,297082,34.0
3482093,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4404,7310,215,89,2007-10,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2906,650590,391956,258634,34.0
3482094,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4109,7616,224,89,2007-02,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,3507,677824,365701,312123,34.0
3482095,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4460,7140,238,89,2007-03,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2680,635460,396940,238520,30.0
3482097,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4584,8296,244,89,2007-01,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,3712,738344,407976,330368,34.0
3482100,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4750,7140,210,89,2007-08,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2390,635460,422750,212710,34.0
3482102,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",3521,6868,202,89,2007-12,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,3347,611252,313369,297883,34.0
3482103,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",3668,7050,235,89,2007-12,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,3382,627450,326452,300998,30.0
3482104,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",3688,6240,208,89,2007-02,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2552,555360,328232,227128,30.0
3482106,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4716,7020,234,89,2007-07,25385206,400499,33.94250107,-118.4079971,34.42620087,-119.8399963,2304,624780,419724,205056,30.0
3482151,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",5052,7710,257,262,2007-10,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,2658,2020020,1323624,696396,30.0
3482152,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",5014,7110,237,262,2007-05,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,2096,1862820,1313668,549152,30.0
3482153,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",5131,7530,251,262,2007-06,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,2399,1972860,1344322,628538,30.0
3482162,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4368,7440,248,262,2007-12,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,3072,1949280,1144416,804864,30.0
3482163,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4879,7440,248,262,2007-09,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,2561,1949280,1278298,670982,30.0
3482166,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",5538,8130,271,262,2007-08,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,2592,2130060,1450956,679104,30.0
3482167,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4393,6780,226,262,2007-11,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,2387,1776360,1150966,625394,30.0
3482168,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",5207,7050,235,262,2007-04,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,1843,1847100,1364234,482866,30.0
3482169,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4883,7260,242,262,2007-03,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,2377,1902120,1279346,622774,30.0
3482174,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4045,6360,212,262,2007-01,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,2315,1666320,1059790,606530,30.0
3482177,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",5420,7920,264,262,2007-07,8404372,400499,37.6189994812012,-122.375,34.42620087,-119.8399963,2500,2075040,1420040,655000,30.0
3482354,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",3810,7004,206,89,2008-04,25536790,403655,33.94250107,-118.4079971,34.42620087,-119.8399963,3194,623356,339090,284266,34.0
3482359,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4308,7344,216,89,2008-07,25536790,403655,33.94250107,-118.4079971,34.42620087,-119.8399963,3036,653616,383412,270204,34.0
3482367,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",3379,6800,200,89,2008-01,25536790,403655,33.94250107,-118.4079971,34.42620087,-119.8399963,3421,605200,300731,304469,34.0
3482375,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4374,7276,214,89,2008-08,25536790,403655,33.94250107,-118.4079971,34.42620087,-119.8399963,2902,647564,389286,258278,34.0
3482379,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4076,7106,209,89,2008-06,25536790,403655,33.94250107,-118.4079971,34.42620087,-119.8399963,3030,632434,362764,269670,34.0
3482388,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",3810,7378,217,89,2008-03,25536790,403655,33.94250107,-118.4079971,34.42620087,-119.8399963,3568,656642,339090,317552,34.0
3482415,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4283,6780,226,262,2008-06,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,2497,1776360,1122146,654214,30.0
3482416,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",3881,6720,224,262,2008-04,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,2839,1760640,1016822,743818,30.0
3482418,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4828,6780,226,262,2008-08,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,1952,1776360,1264936,511424,30.0
3482419,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4689,7050,235,262,2008-07,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,2361,1847100,1228518,618582,30.0
3482424,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4117,6060,202,262,2008-12,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,1943,1587720,1078654,509066,30.0
3482427,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4752,6870,229,262,2008-10,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,2118,1799940,1245024,554916,30.0
3482429,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4589,6690,223,262,2008-09,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,2101,1752780,1202318,550462,30.0
3482432,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",3731,6300,210,262,2008-02,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,2569,1650600,977522,673078,30.0
3482433,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",3488,6270,209,262,2008-01,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,2782,1642740,913856,728884,30.0
3482437,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4026,6900,230,262,2008-05,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,2874,1807800,1054812,752988,30.0
3482439,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4086,6960,232,262,2008-03,8520472,403655,37.6189994812012,-122.375,34.42620087,-119.8399963,2874,1823520,1070532,752988,30.0
3482592,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",3902,6030,201,262,2009-01,8635706,407057,37.6189994812012,-122.375,34.42620087,-119.8399963,2128,1579860,1022324,557536,30.0
3482610,SFO,SBA,"San Francisco, CA","Santa Barbara, CA",4154,6120,204,262,2009-03,8635706,407057,37.6189994812012,-122.375,34.42620087,-119.8399963,1966,1603440,1088348,515092,30.0
3482615,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",6444,10076,229,89,2009-10,25749594,407057,33.94250107,-118.4079971,34.42620087,-119.8399963,3632,896764,573516,323248,44.0
3482619,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",5574,9856,224,89,2009-12,25749594,407057,33.94250107,-118.4079971,34.42620087,-119.8399963,4282,877184,496086,381098,44.0
3482634,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4466,6120,204,89,2009-07,25749594,407057,33.94250107,-118.4079971,34.42620087,-119.8399963,1654,544680,397474,147206,30.0
3482635,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",4258,6180,206,89,2009-08,25749594,407057,33.94250107,-118.4079971,34.42620087,-119.8399963,1922,550020,378962,171058,30.0
3482641,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",6255,9768,222,89,2009-09,25749594,407057,33.94250107,-118.4079971,34.42620087,-119.8399963,3513,869352,556695,312657,44.0
3482649,LAX,SBA,"Los Angeles, CA","Santa Barbara, CA",5836,9636,219,89,2009-11,25749594,407057,33.94250107,-118.4079971,34.42620087,-119.8399963,3800,857604,519404,338200,44.0
3487734,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3644,7854,231,113,2005-08,11632814,149800,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,4210,887502,411772,475730,34.0
3487735,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3601,7752,228,113,2005-07,11632814,149800,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,4151,875976,406913,469063,34.0
3487736,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3738,7956,234,113,2005-05,11632814,149800,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,4218,899028,422394,476634,34.0
3487737,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3506,7514,221,113,2005-09,11632814,149800,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,4008,849082,396178,452904,34.0
3487739,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3664,7684,226,113,2005-11,11632814,149800,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,4020,868292,414032,454260,34.0
3487740,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3144,7242,213,113,2005-12,11632814,149800,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,4098,818346,355272,463074,34.0
3487742,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3564,7684,226,113,2005-04,11632814,149800,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,4120,868292,402732,465560,34.0
3487744,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3666,7582,223,113,2005-06,11632814,149800,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3916,856766,414258,442508,34.0
3487747,DFW,SPS,"Dallas, TX","Wichita Falls, TX",4002,7344,216,113,2005-10,11632814,149800,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3342,829872,452226,377646,34.0
3487748,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3354,7106,209,113,2005-03,11632814,149800,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3752,802978,379002,423976,34.0
3487800,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3229,7004,206,113,2006-01,11998822,149444,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3775,791452,364877,426575,34.0
3487801,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3487,6902,203,113,2006-08,11998822,149444,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3415,779926,394031,385895,34.0
3487808,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3788,6868,202,113,2006-05,11998822,149444,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3080,776084,428044,348040,34.0
3487811,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3486,6902,203,113,2006-10,11998822,149444,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3416,779926,393918,386008,34.0
3487867,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3661,6868,202,113,2007-10,12313304,148238,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3207,776084,413693,362391,34.0
3487872,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3839,6800,200,113,2007-08,12313304,148238,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,2961,768400,433807,334593,34.0
3487998,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3660,7004,206,113,2008-07,12602170,147607,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3344,791452,413580,377872,34.0
3488001,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3599,6902,203,113,2008-08,12602170,147607,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3303,779926,406687,373239,34.0
3488005,DFW,SPS,"Dallas, TX","Wichita Falls, TX",3192,6834,201,113,2008-09,12602170,147607,32.896800994873,-97.0380020141602,33.98880005,-98.49189758,3642,772242,360696,411546,34.0
3491757,IAH,CRP,"Houston, TX","Corpus Christi, TX",11317,13900,278,201,2005-05,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2583,2793900,2274717,519183,50.0
3491759,IAH,CRP,"Houston, TX","Corpus Christi, TX",9528,12450,249,201,2005-02,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2922,2502450,1915128,587322,50.0
3491765,IAH,CRP,"Houston, TX","Corpus Christi, TX",8950,11400,228,201,2005-09,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2450,2291400,1798950,492450,50.0
3491773,IAH,CRP,"Houston, TX","Corpus Christi, TX",11273,14600,292,201,2005-12,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,3327,2934600,2265873,668727,50.0
3491774,IAH,CRP,"Houston, TX","Corpus Christi, TX",11008,13300,266,201,2005-11,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2292,2673300,2212608,460692,50.0
3491782,IAH,CRP,"Houston, TX","Corpus Christi, TX",11585,14150,283,201,2005-06,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2565,2844150,2328585,515565,50.0
3491784,IAH,CRP,"Houston, TX","Corpus Christi, TX",11987,14050,281,201,2005-10,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2063,2824050,2409387,414663,50.0
3491793,IAH,CRP,"Houston, TX","Corpus Christi, TX",11448,13850,277,201,2005-07,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2402,2783850,2301048,482802,50.0
3491796,IAH,CRP,"Houston, TX","Corpus Christi, TX",11692,14100,282,201,2005-08,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2408,2834100,2350092,484008,50.0
3491809,IAH,CRP,"Houston, TX","Corpus Christi, TX",10426,13500,270,201,2005-04,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,3074,2713500,2095626,617874,50.0
3491811,IAH,CRP,"Houston, TX","Corpus Christi, TX",11645,14300,286,201,2005-03,5299567,410253,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2655,2874300,2340645,533655,50.0
3491856,DFW,CRP,"Dallas, TX","Corpus Christi, TX",8825,12144,276,354,2005-07,11632814,410253,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,3319,4298976,3124050,1174926,44.0
3491863,DFW,CRP,"Dallas, TX","Corpus Christi, TX",6907,9856,224,354,2005-12,11632814,410253,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,2949,3489024,2445078,1043946,44.0
3491866,DFW,CRP,"Dallas, TX","Corpus Christi, TX",6633,11396,259,354,2005-09,11632814,410253,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,4763,4034184,2348082,1686102,44.0
3491871,DFW,CRP,"Dallas, TX","Corpus Christi, TX",7180,11264,256,354,2005-08,11632814,410253,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,4084,3987456,2541720,1445736,44.0
3491872,DFW,CRP,"Dallas, TX","Corpus Christi, TX",7874,10824,246,354,2005-10,11632814,410253,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,2950,3831696,2787396,1044300,44.0
3491880,DFW,CRP,"Dallas, TX","Corpus Christi, TX",9500,12232,278,354,2005-06,11632814,410253,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,2732,4330128,3363000,967128,44.0
3491883,DFW,CRP,"Dallas, TX","Corpus Christi, TX",7865,10604,241,354,2005-11,11632814,410253,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,2739,3753816,2784210,969606,44.0
3491884,DFW,CRP,"Dallas, TX","Corpus Christi, TX",8148,10560,240,354,2005-05,11632814,410253,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,2412,3738240,2884392,853848,44.0
3491962,IAH,CRP,"Houston, TX","Corpus Christi, TX",11967,13450,269,201,2006-04,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,1483,2703450,2405367,298083,50.0
3491969,IAH,CRP,"Houston, TX","Corpus Christi, TX",11978,14650,293,201,2006-11,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2672,2944650,2407578,537072,50.0
3491974,IAH,CRP,"Houston, TX","Corpus Christi, TX",11065,12500,250,201,2006-02,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,1435,2512500,2224065,288435,50.0
3491983,IAH,CRP,"Houston, TX","Corpus Christi, TX",12030,15350,307,201,2006-07,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,3320,3085350,2418030,667320,50.0
3491985,IAH,CRP,"Houston, TX","Corpus Christi, TX",11840,14750,295,201,2006-12,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2910,2964750,2379840,584910,50.0
3491991,IAH,CRP,"Houston, TX","Corpus Christi, TX",12413,14900,298,201,2006-06,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2487,2994900,2495013,499887,50.0
3491996,IAH,CRP,"Houston, TX","Corpus Christi, TX",12391,13850,277,201,2006-05,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,1459,2783850,2490591,293259,50.0
3491998,IAH,CRP,"Houston, TX","Corpus Christi, TX",11169,13550,271,201,2006-01,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2381,2723550,2244969,478581,50.0
3492009,IAH,CRP,"Houston, TX","Corpus Christi, TX",11957,14600,292,201,2006-10,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,2643,2934600,2403357,531243,50.0
3492010,IAH,CRP,"Houston, TX","Corpus Christi, TX",10651,14250,285,201,2006-09,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,3599,2864250,2140851,723399,50.0
3492016,IAH,CRP,"Houston, TX","Corpus Christi, TX",11744,15700,314,201,2006-08,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,3956,3155700,2360544,795156,50.0
3492022,IAH,CRP,"Houston, TX","Corpus Christi, TX",13591,14450,289,201,2006-03,5484883,411889,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414,859,2904450,2731791,172659,50.0
3492051,DFW,CRP,"Dallas, TX","Corpus Christi, TX",6355,10050,201,354,2006-09,11998822,411889,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,3695,3557700,2249670,1308030,50.0
3492063,DFW,CRP,"Dallas, TX","Corpus Christi, TX",7629,10050,201,354,2006-12,11998822,411889,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,2421,3557700,2700666,857034,50.0
3492075,DFW,CRP,"Dallas, TX","Corpus Christi, TX",7532,11550,231,354,2006-10,11998822,411889,32.896800994873,-97.0380020141602,27.7703990936279,-97.5011978149414,4018,4088700,2666328,1422372,50.0
